CLAVE CT,NOM TURNO,NOMBRE CT,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,ZONA ESCOLAR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL,SOSTENIMIENTO
14DPR3351Y,MATUTINO,BENITO JUAREZ,79,GOMEZ FARIAS,40,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,60%,FEDERALIZADO
14DPR3352X,MATUTINO,20 DE NOVIEMBRE,37,EL GRULLO,81,24,FEDERALIZADO,PRIMARIA,GENERAL,10%,0%,,81.25%,FEDERALIZADO
14DPR3355U,VESPERTINO,VICENTE GUERRERO,29,CUQUIO,63,24,FEDERALIZADO,PRIMARIA,GENERAL,1.64%,0%,,100%,FEDERALIZADO
14DPR3357S,MATUTINO,VALLARTA,29,CUQUIO,153,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3358R,MATUTINO,JUSTO SIERRA,41,HUEJUCAR,54,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3363C,MATUTINO,MIGUEL HIDALGO Y COSTILLA,80,SAN SEBASTIAN DEL OESTE,98,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,80%,FEDERALIZADO
14DPR3365A,CONTINUO (JORNADA AMPLIADA),VICENTE GUERRERO,13,ATOTONILCO EL ALTO,48,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3366Z,VESPERTINO,MARIA YOLANDA CASTILLERO DE ROMERO,98,SAN PEDRO TLAQUEPAQUE,85,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.52%,,100%,FEDERALIZADO
14DPR3367Z,MATUTINO,20 DE NOVIEMBRE,70,EL SALTO,255,24,FEDERALIZADO,PRIMARIA,GENERAL,3.55%,0%,,88.57%,FEDERALIZADO
14DPR3370M,VESPERTINO,GUILLERMO PRIETO,109,UNION DE SAN ANTONIO,46,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,7.61%,,35.71%,FEDERALIZADO
14DPR3371L,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,2.41%,2.06%,,97.83%,FEDERALIZADO
14DPR3373J,CONTINUO (JORNADA AMPLIADA),JUSTO SIERRA,84,TALPA DE ALLENDE,248,24,FEDERALIZADO,PRIMARIA,GENERAL,2.38%,0%,,66.67%,FEDERALIZADO
14DPR3374I,VESPERTINO,ADOLFO LOPEZ MATEOS,90,TENAMAXTLAN,204,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3375H,MATUTINO,EMILIANO ZAPATA,120,ZAPOPAN,75,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3377F,MATUTINO,FRANCISCO VILLA,20,CABO CORRIENTES,93,24,FEDERALIZADO,PRIMARIA,GENERAL,2.7%,0%,,100%,FEDERALIZADO
14DPR3378E,VESPERTINO,20 DE NOVIEMBRE,48,JESUS MARIA,50,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,4.55%,,100%,FEDERALIZADO
14DPR3381S,VESPERTINO,MARIANO MATAMOROS,119,ZACOALCO DE TORRES,95,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,4.9%,,57.89%,FEDERALIZADO
14DPR3383Q,MATUTINO,VICENTE SUAREZ,13,ATOTONILCO EL ALTO,231,24,FEDERALIZADO,PRIMARIA,GENERAL,8.33%,0%,,0%,FEDERALIZADO
14DPR3384P,MATUTINO,MIGUEL HIDALGO Y COSTILLA,62,MIXTLAN,17,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3385O,CONTINUO (JORNADA AMPLIADA),FRANCISCO MARQUEZ,120,ZAPOPAN,75,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,75%,FEDERALIZADO
14DPR3386N,MATUTINO,VENUSTIANO CARRANZA,68,VILLA PURIFICACION,38,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3387M,MATUTINO,5 DE FEBRERO,105,TOTOTLAN,234,24,FEDERALIZADO,PRIMARIA,GENERAL,23.08%,0%,,25%,FEDERALIZADO
14DPR3388L,MATUTINO,JOSE MA MORELOS Y PAVON,120,ZAPOPAN,78,24,FEDERALIZADO,PRIMARIA,GENERAL,2.49%,0.51%,,100%,FEDERALIZADO
14DPR3390Z,VESPERTINO,GUADALUPE VICTORIA,39,GUADALAJARA,3,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.7%,,100%,FEDERALIZADO
14DPR3391Z,CONTINUO (JORNADA AMPLIADA),NARCISO MENDOZA,15,AUTLAN DE NAVARRO,28,24,FEDERALIZADO,PRIMARIA,GENERAL,2.41%,3.7%,,86.67%,FEDERALIZADO
14DPR3393X,VESPERTINO,LAZARO CARDENAS DEL RIO,97,TLAJOMULCO DE ZU†IGA,142,24,FEDERALIZADO,PRIMARIA,GENERAL,1.43%,2.49%,,98%,FEDERALIZADO
14DPR3394W,VESPERTINO,BENITO JUAREZ,85,TAMAZULA DE GORDIANO,158,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,3.03%,,75%,FEDERALIZADO
14DPR3395V,VESPERTINO,MIGUEL LERDO DE TEJADA,85,TAMAZULA DE GORDIANO,158,24,FEDERALIZADO,PRIMARIA,GENERAL,4.76%,3%,,100%,FEDERALIZADO
14DPR3396U,VESPERTINO,GALEANA,101,TONALA,116,24,FEDERALIZADO,PRIMARIA,GENERAL,5.08%,0.47%,,77.11%,FEDERALIZADO
14DPR3399R,MATUTINO,LAZARO CARDENAS DEL RIO,25,COLOTLAN,31,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,3.03%,,100%,FEDERALIZADO
14DPR3400Q,VESPERTINO,VICTOR GONZALEZ OROZCO,13,ATOTONILCO EL ALTO,21,24,FEDERALIZADO,PRIMARIA,GENERAL,14.89%,2.5%,,80%,FEDERALIZADO
14DPR3401P,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,13,ATOTONILCO EL ALTO,21,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.1%,,91.18%,FEDERALIZADO
14DPR3403N,MATUTINO,LEONA VICARIO,101,TONALA,196,24,FEDERALIZADO,PRIMARIA,GENERAL,1.11%,0.45%,,82.35%,FEDERALIZADO
14DPR3404M,MATUTINO,CUAUHTEMOC,101,TONALA,196,24,FEDERALIZADO,PRIMARIA,GENERAL,1.95%,0%,,64.1%,FEDERALIZADO
14DPR3405L,MATUTINO,JUAN ESCUTIA,101,TONALA,197,24,FEDERALIZADO,PRIMARIA,GENERAL,2.22%,1.3%,,70.97%,FEDERALIZADO
14DPR3407J,VESPERTINO,PABLO NERUDA,39,GUADALAJARA,74,24,FEDERALIZADO,PRIMARIA,GENERAL,5.49%,0%,,95.24%,FEDERALIZADO
14DPR3408I,MATUTINO,PLAN DE AYALA,18,LA BARCA,140,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR3409H,VESPERTINO,AMADO NERVO,18,LA BARCA,115,24,FEDERALIZADO,PRIMARIA,GENERAL,1.44%,6.33%,,75.64%,FEDERALIZADO
14DPR3410X,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,70,EL SALTO,255,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.66%,,69.09%,FEDERALIZADO
14DPR3411W,VESPERTINO,GABRIELA MISTRAL,120,ZAPOPAN,78,24,FEDERALIZADO,PRIMARIA,GENERAL,4.69%,0.82%,,100%,FEDERALIZADO
14DPR3412V,MATUTINO,MANUEL CRESPO MONARREZ,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,8.33%,0%,,100%,FEDERALIZADO
14DPR3414T,VESPERTINO,FORJADORA DE LA PATRIA,120,ZAPOPAN,20,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,84.31%,FEDERALIZADO
14DPR3415S,MATUTINO,RITA PEREZ DE MORENO,120,ZAPOPAN,252,24,FEDERALIZADO,PRIMARIA,GENERAL,1.35%,0%,,89.87%,FEDERALIZADO
14DPR3418P,MATUTINO,FRANCISCO VILLA,10,ATEMAJAC DE BRIZUELA,95,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3419O,VESPERTINO,JOSE MA MORELOS Y PAVON,114,VILLA CORONA,9,24,FEDERALIZADO,PRIMARIA,GENERAL,6.74%,4.82%,,100%,FEDERALIZADO
14DPR3420D,VESPERTINO,LAZARO CARDENAS DEL RIO,114,VILLA CORONA,9,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3422B,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,87,TECALITLAN,105,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,70%,FEDERALIZADO
14DPR3425Z,VESPERTINO,GUILLERMO PRIETO,55,MAGDALENA,11,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,3.33%,,67.39%,FEDERALIZADO
14DPR3426Y,VESPERTINO,SOR JUANA INES DE LA CRUZ,118,YAHUALICA DE GONZALEZ GALLO,15,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3428W,VESPERTINO,JOSE VASCONCELOS,23,ZAPOTLAN EL GRANDE,23,24,FEDERALIZADO,PRIMARIA,GENERAL,2.68%,1.83%,,100%,FEDERALIZADO
14DPR3429V,MATUTINO,MANUEL LOPEZ COTILLA,91,TEOCALTICHE,193,24,FEDERALIZADO,PRIMARIA,GENERAL,0.31%,0.62%,,100%,FEDERALIZADO
14DPR3430K,MATUTINO,JUSTO SIERRA MENDEZ,91,TEOCALTICHE,193,24,FEDERALIZADO,PRIMARIA,GENERAL,1.08%,3.28%,,100%,FEDERALIZADO
14DPR3431J,VESPERTINO,AGUSTIN YA†EZ,91,TEOCALTICHE,212,24,FEDERALIZADO,PRIMARIA,GENERAL,2.11%,0%,,96.97%,FEDERALIZADO
14DPR3433H,MATUTINO,APOLONIO MORENO,53,LAGOS DE MORENO,59,24,FEDERALIZADO,PRIMARIA,GENERAL,1.3%,0.88%,,100%,FEDERALIZADO
14DPR3434G,MATUTINO,GREGORIO TORRES QUINTERO,91,TEOCALTICHE,25,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,7.6%,,96.3%,FEDERALIZADO
14DPR3435F,MATUTINO,IGNACIO M ALTAMIRANO,91,TEOCALTICHE,193,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,8.22%,,93.33%,FEDERALIZADO
14DPR3436E,MATUTINO,GABRIELA MISTRAL,100,TOMATLAN,205,24,FEDERALIZADO,PRIMARIA,GENERAL,16.67%,0%,,0%,FEDERALIZADO
14DPR3437D,MATUTINO,RAFAEL RAMIREZ,119,ZACOALCO DE TORRES,71,24,FEDERALIZADO,PRIMARIA,GENERAL,6.25%,0%,,100%,FEDERALIZADO
14DPR3440R,MATUTINO,JORGE CHAVARIN,39,GUADALAJARA,170,24,FEDERALIZADO,PRIMARIA,GENERAL,2.22%,0.51%,,76.54%,FEDERALIZADO
14DPR3441Q,VESPERTINO,VALENTIN GOMEZ FARIAS,100,TOMATLAN,65,24,FEDERALIZADO,PRIMARIA,GENERAL,5.43%,0.82%,,63.41%,FEDERALIZADO
14DPR3442P,MATUTINO,VENUSTIANO CARRANZA,120,ZAPOPAN,133,24,FEDERALIZADO,PRIMARIA,GENERAL,0.47%,0.47%,,80.33%,FEDERALIZADO
14DPR3443O,VESPERTINO,GABRIELA MISTRAL,121,ZAPOTILTIC,139,24,FEDERALIZADO,PRIMARIA,GENERAL,3.45%,0.89%,,88.89%,FEDERALIZADO
14DPR3447K,VESPERTINO,IGNACIO ALLENDE,98,SAN PEDRO TLAQUEPAQUE,199,24,FEDERALIZADO,PRIMARIA,GENERAL,1.5%,0%,,94.02%,FEDERALIZADO
14DPR3449I,VESPERTINO,AGUSTIN YA†EZ,53,LAGOS DE MORENO,218,24,FEDERALIZADO,PRIMARIA,GENERAL,5.7%,1.07%,,97.37%,FEDERALIZADO
14DPR3450Y,VESPERTINO,LAZARO CARDENAS DEL RIO,53,LAGOS DE MORENO,59,24,FEDERALIZADO,PRIMARIA,GENERAL,6.14%,0%,,88.89%,FEDERALIZADO
14DPR3451X,MATUTINO,ADOLFO LOPEZ MATEOS,53,LAGOS DE MORENO,218,24,FEDERALIZADO,PRIMARIA,GENERAL,0.21%,0.21%,,100%,FEDERALIZADO
14DPR3453V,VESPERTINO,ROSA DAVALOS BARAJAS,58,MASCOTA,30,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3455T,VESPERTINO,CUAUHTEMOC,46,JALOSTOTITLAN,24,24,FEDERALIZADO,PRIMARIA,GENERAL,2.86%,1.68%,,100%,FEDERALIZADO
14DPR3456S,VESPERTINO,AGUSTIN YA†EZ,46,JALOSTOTITLAN,228,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.7%,,74.07%,FEDERALIZADO
14DPR3457R,VESPERTINO,BENITO JUAREZ,15,AUTLAN DE NAVARRO,118,24,FEDERALIZADO,PRIMARIA,GENERAL,2.15%,0%,,83.33%,FEDERALIZADO
14DPR3458Q,CONTINUO (JORNADA AMPLIADA),FELIPE ANGELES,15,AUTLAN DE NAVARRO,118,24,FEDERALIZADO,PRIMARIA,GENERAL,0.55%,0.55%,,75.76%,FEDERALIZADO
14DPR3459P,VESPERTINO,CUAUHTEMOC,15,AUTLAN DE NAVARRO,118,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.64%,,100%,FEDERALIZADO
14DPR3461D,MATUTINO,JOSE MA MORELOS Y PAVON,101,TONALA,68,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.23%,,87.5%,FEDERALIZADO
14DPR3462C,VESPERTINO,CUAUHTEMOC,85,TAMAZULA DE GORDIANO,26,24,FEDERALIZADO,PRIMARIA,GENERAL,7.41%,4%,,100%,FEDERALIZADO
14DPR3463B,VESPERTINO,VENUSTIANO CARRANZA,35,ENCARNACION DE DIAZ,49,24,FEDERALIZADO,PRIMARIA,GENERAL,3.79%,0%,,93.33%,FEDERALIZADO
14DPR3465Z,MATUTINO,FRANCISCO I MADERO,98,SAN PEDRO TLAQUEPAQUE,254,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.79%,,100%,FEDERALIZADO
14DPR3466Z,MATUTINO,5 DE FEBRERO,16,AYOTLAN,232,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,94.29%,FEDERALIZADO
14DPR3467Y,MATUTINO,LAZARO CARDENAS DEL RIO,98,SAN PEDRO TLAQUEPAQUE,85,24,FEDERALIZADO,PRIMARIA,GENERAL,0.3%,0.46%,,94.96%,FEDERALIZADO
14DPR3468X,CONTINUO (JORNADA AMPLIADA),JAIME TORRES BODET,6,AMECA,86,24,FEDERALIZADO,PRIMARIA,GENERAL,6.34%,0%,,87.5%,FEDERALIZADO
14DPR3469W,VESPERTINO,SALVADOR HERMOSO NAJERA,67,PUERTO VALLARTA,152,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.94%,,100%,FEDERALIZADO
14DPR3471K,MATUTINO,JUANA DE ASBAJE,98,SAN PEDRO TLAQUEPAQUE,136,24,FEDERALIZADO,PRIMARIA,GENERAL,10.78%,1.34%,,64.52%,FEDERALIZADO
14DPR3472J,MATUTINO,NICOLAS BRAVO,98,SAN PEDRO TLAQUEPAQUE,136,24,FEDERALIZADO,PRIMARIA,GENERAL,4.01%,3.44%,,86.67%,FEDERALIZADO
14DPR3473I,VESPERTINO,FORJADORA DE LA PATRIA,43,LA HUERTA,35,24,FEDERALIZADO,PRIMARIA,GENERAL,27.27%,0%,,0%,FEDERALIZADO
14DPR3475G,VESPERTINO,15 DE MAYO,98,SAN PEDRO TLAQUEPAQUE,85,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.21%,,100%,FEDERALIZADO
14DPR3476F,MATUTINO,JOSE MA MORELOS Y PAVON,93,TEPATITLAN DE MORELOS,219,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,85.71%,FEDERALIZADO
14DPR3477E,VESPERTINO,VENUSTIANO CARRANZA,25,COLOTLAN,31,24,FEDERALIZADO,PRIMARIA,GENERAL,3.23%,0%,,87.5%,FEDERALIZADO
14DPR3478D,VESPERTINO,GREGORIO TORRES QUINTERO,120,ZAPOPAN,180,24,FEDERALIZADO,PRIMARIA,GENERAL,3.26%,0.67%,,92.42%,FEDERALIZADO
14DPR3479C,VESPERTINO,18 DE MARZO,96,TIZAPAN EL ALTO,13,24,FEDERALIZADO,PRIMARIA,GENERAL,8.2%,8.93%,,47.83%,FEDERALIZADO
14DPR3480S,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,96,TIZAPAN EL ALTO,13,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,2.11%,,47.62%,FEDERALIZADO
14DPR3483P,VESPERTINO,GENARO PADILLA,67,PUERTO VALLARTA,141,24,FEDERALIZADO,PRIMARIA,GENERAL,1.69%,0%,,92.86%,FEDERALIZADO
14DPR3484O,VESPERTINO,ISIDRO CASTILLO,67,PUERTO VALLARTA,152,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,66.67%,FEDERALIZADO
14DPR3485N,VESPERTINO,GREGORIO TORRES QUINTERO,35,ENCARNACION DE DIAZ,143,24,FEDERALIZADO,PRIMARIA,GENERAL,0.6%,0%,,100%,FEDERALIZADO
14DPR3486M,CONTINUO (JORNADA AMPLIADA),IGNACIO ZARAGOZA,49,JILOTLAN DE LOS DOLORES,56,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3488K,MATUTINO,HEROES MEXICANOS,98,SAN PEDRO TLAQUEPAQUE,211,24,FEDERALIZADO,PRIMARIA,GENERAL,3.28%,2.19%,,100%,FEDERALIZADO
14DPR3489J,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,115,VILLA GUERRERO,106,24,FEDERALIZADO,PRIMARIA,GENERAL,22.22%,0%,,66.67%,FEDERALIZADO
14DPR3492X,CONTINUO (JORNADA AMPLIADA),SALVADOR M LIMA,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,11.76%,0%,,100%,FEDERALIZADO
14DPR3493W,MATUTINO,FRANCISCO VILLA,94,TEQUILA,201,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3495U,VESPERTINO,ROBERTO GARCIA TALAVERA,94,TEQUILA,201,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3498R,VESPERTINO,VENUSTIANO CARRANZA,83,TALA,12,24,FEDERALIZADO,PRIMARIA,GENERAL,5.68%,0%,,80%,FEDERALIZADO
14DPR3503M,MATUTINO,FRANCISCO MARQUEZ,69,QUITUPAN,236,24,FEDERALIZADO,PRIMARIA,GENERAL,10.26%,0%,,100%,FEDERALIZADO
14DPR3505K,CONTINUO (JORNADA AMPLIADA),CARMEN SERDAN,37,EL GRULLO,167,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.27%,,100%,FEDERALIZADO
14DPR3509G,CONTINUO (JORNADA AMPLIADA),FRANCISCO VILLA,1,ACATIC,223,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR3511V,MATUTINO,EMILIANO ZAPATA,98,SAN PEDRO TLAQUEPAQUE,159,24,FEDERALIZADO,PRIMARIA,GENERAL,5.44%,1.44%,,72.81%,FEDERALIZADO
14DPR3514S,MATUTINO,15 DE MAYO,78,SAN MIGUEL EL ALTO,224,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,8.7%,,16.67%,FEDERALIZADO
14DPR3515R,VESPERTINO,AGUSTIN MELGAR,73,SAN JUAN DE LOS LAGOS,215,24,FEDERALIZADO,PRIMARIA,GENERAL,6.23%,1.95%,,100%,FEDERALIZADO
14DPR3516Q,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,50,JOCOTEPEC,90,24,FEDERALIZADO,PRIMARIA,GENERAL,6.95%,2.3%,,82.86%,FEDERALIZADO
14DPR3520C,CONTINUO (JORNADA AMPLIADA),JUAN ESCUTIA,17,AYUTLA,33,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3521B,MATUTINO,IGNACIO RAMIREZ,71,SAN CRISTOBAL DE LA BARRANCA,44,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,83.33%,FEDERALIZADO
14DPR3522A,VESPERTINO,RICARDO FLORES MAGON,33,DEGOLLADO,156,24,FEDERALIZADO,PRIMARIA,GENERAL,6.56%,0%,,100%,FEDERALIZADO
14DPR3523Z,VESPERTINO,MANUEL LOPEZ COTILLA,120,ZAPOPAN,189,24,FEDERALIZADO,PRIMARIA,GENERAL,9.36%,0%,,66.67%,FEDERALIZADO
14DPR3524Z,VESPERTINO,AMADO NERVO,98,SAN PEDRO TLAQUEPAQUE,185,24,FEDERALIZADO,PRIMARIA,GENERAL,3.56%,1.3%,,83.33%,FEDERALIZADO
14DPR3528V,MATUTINO,NI†OS HEROES,40,HOSTOTIPAQUILLO,202,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3529U,VESPERTINO,JOSE MA MORELOS Y PAVON,85,TAMAZULA DE GORDIANO,158,24,FEDERALIZADO,PRIMARIA,GENERAL,16.67%,0%,,66.67%,FEDERALIZADO
14DPR3530J,VESPERTINO,BENITO JUAREZ,85,TAMAZULA DE GORDIANO,239,24,FEDERALIZADO,PRIMARIA,GENERAL,22.64%,0%,,0%,FEDERALIZADO
14DPR3533G,MATUTINO,ADOLFO LOPEZ MATEOS,111,VALLE DE GUADALUPE,122,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR3534F,VESPERTINO,SOR JUANA INES DE LA CRUZ,65,PIHUAMO,238,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,3.03%,,100%,FEDERALIZADO
14DPR3535E,CONTINUO (JORNADA AMPLIADA),VICENTE GUERRERO,65,PIHUAMO,57,24,FEDERALIZADO,PRIMARIA,GENERAL,15.79%,6.25%,,100%,FEDERALIZADO
14DPR3537C,MATUTINO,FELICITAS PULIDO GARCIA,13,ATOTONILCO EL ALTO,208,24,FEDERALIZADO,PRIMARIA,GENERAL,4.55%,0%,,33.33%,FEDERALIZADO
14DPR3538B,VESPERTINO,ADOLFO LOPEZ MATEOS,98,SAN PEDRO TLAQUEPAQUE,185,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.73%,,65.82%,FEDERALIZADO
14DPR3539A,VESPERTINO,MANUEL LOPEZ COTILLA,6,AMECA,18,24,FEDERALIZADO,PRIMARIA,GENERAL,2.19%,1.49%,,100%,FEDERALIZADO
14DPR3540Q,VESPERTINO,RICARDO FLORES MAGON,47,JAMAY,235,24,FEDERALIZADO,PRIMARIA,GENERAL,0.52%,1.83%,,100%,FEDERALIZADO
14DPR3543N,VESPERTINO,IGNACIO M ALTAMIRANO,23,ZAPOTLAN EL GRANDE,23,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,4.4%,,100%,FEDERALIZADO
14DPR3548I,MATUTINO,FELIPE CARRILLO PUERTO,93,TEPATITLAN DE MORELOS,222,24,FEDERALIZADO,PRIMARIA,GENERAL,6.21%,1.32%,,100%,FEDERALIZADO
14DPR3550X,CONTINUO (JORNADA AMPLIADA),ISIDRO CASTILLO PEREZ,13,ATOTONILCO EL ALTO,117,24,FEDERALIZADO,PRIMARIA,GENERAL,3.05%,0%,,100%,FEDERALIZADO
14DPR3551W,MATUTINO,RENE NUCAMENDI SANCHEZ,70,EL SALTO,128,24,FEDERALIZADO,PRIMARIA,GENERAL,2.03%,1.15%,,100%,FEDERALIZADO
14DPR3552V,MATUTINO,EMILIANO ZAPATA,35,ENCARNACION DE DIAZ,49,24,FEDERALIZADO,PRIMARIA,GENERAL,5.56%,0%,,84.62%,FEDERALIZADO
14DPR3553U,MATUTINO,JUAN ESCUTIA,53,LAGOS DE MORENO,169,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,75%,FEDERALIZADO
14DPR3554T,VESPERTINO,JORGE CHAVARIN,39,GUADALAJARA,170,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,1.69%,,90.57%,FEDERALIZADO
14DPR3555S,VESPERTINO,LAZARO CARDENAS DEL RIO,112,VALLE DE JUAREZ,108,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0.8%,,100%,FEDERALIZADO
14DPR3557Q,VESPERTINO,LAZARO CARDENAS DEL RIO,125,SAN IGNACIO CERRO GORDO,209,24,FEDERALIZADO,PRIMARIA,GENERAL,5.77%,6.12%,,100%,FEDERALIZADO
14DPR3558P,MATUTINO,LUIS MURGUIA LOPEZ,82,SAYULA,138,24,FEDERALIZADO,PRIMARIA,GENERAL,0.46%,1.83%,,88.1%,FEDERALIZADO
14DPR3559O,MATUTINO,DIEGO HUIZAR MARTINEZ,63,OCOTLAN,109,24,FEDERALIZADO,PRIMARIA,GENERAL,1.86%,0.95%,,100%,FEDERALIZADO
14DPR3560D,MATUTINO,BELISARIO DOMINGUEZ,101,TONALA,161,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,88.41%,FEDERALIZADO
14DPR3564Z,VESPERTINO,FRANCISCO VILLA,46,JALOSTOTITLAN,24,24,FEDERALIZADO,PRIMARIA,GENERAL,30%,0%,,100%,FEDERALIZADO
14DPR3565Z,VESPERTINO,SOR JUANA INES DE LA CRUZ,101,TONALA,161,24,FEDERALIZADO,PRIMARIA,GENERAL,8.95%,0.85%,,82.14%,FEDERALIZADO
14DPR3566Y,MATUTINO,RICARDO FLORES MAGON,101,TONALA,128,24,FEDERALIZADO,PRIMARIA,GENERAL,2.25%,1.15%,,82.86%,FEDERALIZADO
14DPR3567X,VESPERTINO,JOAQUIN BAEZA ALZAGA,98,SAN PEDRO TLAQUEPAQUE,199,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3572I,MATUTINO,REVOLUCION,124,ZAPOTLANEJO,8,24,FEDERALIZADO,PRIMARIA,GENERAL,4.26%,6.67%,,100%,FEDERALIZADO
14DPR3573H,VESPERTINO,ALVARO OBREGON,101,TONALA,137,24,FEDERALIZADO,PRIMARIA,GENERAL,2.07%,1.41%,,100%,FEDERALIZADO
14DPR3575F,MATUTINO,HERMANOS FLORES MAGON,100,TOMATLAN,183,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,0%,FEDERALIZADO
14DPR3577D,MATUTINO,LAZARO CARDENAS DEL RIO,59,MAZAMITLA,121,24,FEDERALIZADO,PRIMARIA,GENERAL,0%,0%,,100%,FEDERALIZADO
14DPR3578C,VESPERTINO,ABEL ROBLES RODRIGUEZ,39,GUADALAJARA,129,24,FEDERALIZADO,PRIMARIA,GENERAL,11%,1.09%,,80.36%,FEDERALIZADO
14DPR3582P,VESPERTINO,J JESUS GONZALEZ PADILLA,93,TEPATITLAN DE MORELOS,219,24,FEDERALIZADO,PRIMARIA,GENERAL,2.86%,1.76%,,100%,FEDERALIZADO
